individual_id,age,sex,dominant_genetic_ancestry,self_reported_ethnicity_1,self_reported_ethnicity_2,is_multiselect,self_report_concordant_with_genetics,true_ancestry_frac_African,true_ancestry_frac_European,true_ancestry_frac_East_Asian,true_ancestry_frac_South_Asian,true_ancestry_frac_American_Indigenous,phenotype
IND004774,25.1,M,South Asian,European,,False,False,0.09721080952949201,0.4012796350098468,0.018184912479544662,0.46649324691098637,0.016831396070130036,0.24599938151717443
IND004775,66.1,F,African,African,,False,True,0.47289256113879535,0.06367650332907732,0.23232539629409824,0.1928618836284482,0.03824365560958099,1.0216752500088637
IND004776,50.0,M,European,South Asian,,False,False,0.0013466250337556313,0.9171682354770404,7.399617979239503e-06,0.07815790248159893,0.003319837389625708,-0.23092431952928616
IND004777,40.9,M,South Asian,South Asian,,False,True,0.0173092407250202,0.06275539189652582,0.26197551559962184,0.6362457590386696,0.021714092740162633,0.45063225628349013
IND004778,49.2,F,European,European,,False,True,0.3107666281363541,0.615400207731867,0.03717905365463936,0.03664162634387247,1.2484133266979935e-05,0.8428147891920289
IND004779,53.7,M,European,American/Indigenous,South Asian,True,False,0.002347415064514584,0.6084547039877154,1.9705641019445687e-06,0.3226419212870628,0.06655398909660548,0.1680143637003768
IND004780,74.0,F,American/Indigenous,American/Indigenous,,False,True,2.3310914221454594e-07,0.0022585794140755153,0.23353797316069985,9.299249075355083e-05,0.7641102218253288,-0.5440514365505114
IND004781,50.1,M,African,East Asian,,False,False,0.6263146038332387,0.02993162135923735,0.22455404001106335,0.11576559576376583,0.0034341390326948014,-0.6868970301683145
IND004782,24.9,M,South Asian,South Asian,,False,True,0.015293186850006088,0.33476219377555894,0.000299226806098835,0.6451992160646592,0.004446176503676911,-0.07548931269864423
IND004783,39.1,M,African,African,,False,True,0.7172996529639369,0.05820909068032594,0.03459846707312314,0.010367674252699889,0.17952511502991397,-1.006920931551413
IND004784,43.1,F,American/Indigenous,American/Indigenous,,False,True,0.06336130587133744,0.1938663846486527,0.08383686384628401,0.013384491046249992,0.6455509545874759,0.19153678209977465
IND004785,19.2,M,South Asian,South Asian,,False,True,0.4601784229758132,0.06667960675516062,0.0002155457393852494,0.4685517518267649,0.004374672702876019,0.10398444448398492
IND004786,18.0,M,African,European,,False,False,0.5043006613565212,0.3097132216971528,0.16463111234898048,0.017027290005717337,0.004327714591628045,-0.4365099665194348
IND004787,50.6,F,African,European,,False,False,0.49354423468494457,0.2689935789908895,7.4760525843197e-07,0.032000411579994704,0.20546102713891273,0.48515178198098213
IND004788,28.7,F,East Asian,East Asian,,False,True,0.0460722066412325,0.07685528688983603,0.46024664662890374,0.2470859802904975,0.1697398795495303,-0.44568492877570537
IND004789,78.6,F,South Asian,South Asian,East Asian,True,True,0.004335097374219885,0.1847903497250983,0.3699161815573415,0.3948818581434767,0.04607651319986342,-0.9090151521254909
IND004790,50.9,M,American/Indigenous,American/Indigenous,African,True,True,0.3629950006587315,0.04294703340207078,0.004941349766742336,0.18569180131103372,0.4034248148614215,0.534371727603685
IND004791,77.0,M,South Asian,South Asian,,False,True,0.06665209836329998,0.01943544309735809,0.057525265663841064,0.8297038521304253,0.02668334074507562,1.3369746490635748
IND004792,60.7,F,South Asian,South Asian,,False,True,1.4460148430423032e-05,0.24488855616167493,0.0007601372956704778,0.7305670962948918,0.023769750099332358,-0.5847177320405997
IND004793,46.7,M,African,African,,False,True,0.9744454311395269,0.005877619946352709,0.001124964432226532,0.018450864296812086,0.00010112018508170287,-0.45632187992564555
IND004794,68.0,F,European,European,,False,True,0.013074882354231609,0.9610075770954846,0.006240775106612355,0.017676009427375447,0.0020007560162960203,1.5741077763613855
IND004795,66.4,F,South Asian,European,,False,False,0.0007581816336709222,0.020347439804516306,0.007221407164322729,0.9667835061931233,0.004889465204366742,1.1151797842753337
IND004796,69.2,M,East Asian,East Asian,,False,True,0.03276136666074104,0.004572907324326165,0.8104302746833586,0.15220947155422687,2.597977734712156e-05,-0.5277990055624802
IND004797,50.9,F,South Asian,South Asian,,False,True,0.023943778090593993,0.00019775746768050054,0.025296194141941883,0.9248208388283665,0.02574143147141709,0.09766128127104601
IND004798,50.5,F,European,East Asian,,False,False,0.25353849509906806,0.4505196177026981,0.2959297940358882,1.5567699928087102e-08,1.2077594645796106e-05,-1.9230263371452248
IND004799,85.0,F,European,European,,False,True,0.0004271847887344675,0.9477247578171564,0.04849367443010992,0.0012255790723088298,0.0021288038916904123,1.7843546493386886
IND004800,39.9,M,American/Indigenous,European,,False,False,0.059731800947754383,0.37724328644206934,3.763166620081607e-05,0.06805334926719665,0.4949339316767789,-0.3710434052731061
IND004801,69.6,M,South Asian,South Asian,,False,True,0.14643742328921078,0.16895935609432436,3.3781958904208276e-05,0.6365511918944131,0.04801824676314767,0.21490654800727535
IND004802,22.6,F,South Asian,South Asian,European,True,True,0.08570506535278687,0.34548071445208756,6.763661773736217e-06,0.4489367957673192,0.1198706607660326,-1.8292864111216653
IND004803,62.1,F,South Asian,South Asian,,False,True,0.027012632263789388,0.0703554918247926,0.04437858556115608,0.8571227311601819,0.001130559190079941,1.1089114377945386
IND004804,29.6,F,East Asian,East Asian,,False,True,0.08917548834923082,0.07957636606242348,0.7104717795376425,0.04526643943044845,0.07550992662025478,-0.3478615570537669
IND004805,32.3,F,American/Indigenous,American/Indigenous,,False,True,6.204592403477745e-05,0.08177641202163476,0.04228614321122263,2.492733621667966e-06,0.8758729061094861,0.2991446517505657
IND004806,57.9,M,American/Indigenous,American/Indigenous,East Asian,True,True,0.0012241993365907664,0.007336827367497027,0.2729417710098017,0.08827124788540504,0.6302259544007055,0.34352822345387474
IND004807,72.0,F,African,European,,False,False,0.6986400582477059,0.12456981765173904,0.025454477376598127,0.15132599872449148,9.64799946540945e-06,0.41793944574759256
IND004808,77.0,F,American/Indigenous,American/Indigenous,African,True,True,0.26231912805205776,0.002309178242911234,0.10191762717051682,5.561272023945488e-06,0.6334485052624902,-0.09920634036060233
IND004809,65.6,F,American/Indigenous,American/Indigenous,East Asian,True,True,0.06140774694677462,0.006867054832375233,0.2530327743061877,0.07207290538545438,0.606619518529208,0.3065114949878327
IND004810,33.6,F,East Asian,East Asian,,False,True,0.02880162040484534,0.18176668270102897,0.682229831738898,0.05202198200712614,0.05517988314810166,0.053872034054773366
IND004811,44.5,M,African,African,South Asian,True,True,0.6112970256958653,0.01585938524918881,0.06655140984614721,0.30617222134595073,0.0001199578628478383,0.42159765711411773
IND004812,61.9,M,East Asian,East Asian,African,True,True,0.32678562651481446,0.0014429852881466332,0.646099763189229,0.024354754217000604,0.0013168707908092759,-1.1078730657532974
IND004813,74.2,F,East Asian,East Asian,American/Indigenous,True,True,0.08061062528749607,0.08845899660662106,0.5213886537736948,0.004455002611324078,0.30508672172086404,0.34347202500558865
IND004814,28.3,F,American/Indigenous,American/Indigenous,European,True,True,0.22630738811603,0.2603394529994678,0.06618547383034165,0.03166030103100373,0.4155073840231569,0.30252121205322335
IND004815,81.8,F,European,European,,False,True,0.11208815993672795,0.6129727786330146,0.04149190386778118,0.08002633440682924,0.15342082315564695,0.33174859596025724
IND004816,45.5,M,American/Indigenous,American/Indigenous,,False,True,0.0006655945814621856,0.02070486528443273,5.884951833776187e-08,0.012530492786646166,0.9660989884979406,-0.19985687615051723
IND004817,18.1,F,European,European,South Asian,True,True,0.05304731802755808,0.5843421646017214,0.0897215921838,0.27288791285043085,1.0123364897651619e-06,-0.4411987172379556
IND004818,41.6,F,American/Indigenous,American/Indigenous,,False,True,0.04699649607849089,7.959699862790543e-09,0.010314153298209826,3.577098448135576e-07,0.9426889849537545,0.44057264649216893
IND004819,74.2,F,South Asian,South Asian,,False,True,0.1497792893566217,0.01609088780082902,0.08378179720263239,0.5383856262642849,0.2119623993756321,0.13607642386562235
IND004820,84.1,M,American/Indigenous,American/Indigenous,,False,True,0.009451055915396201,0.09930463272046382,0.06381803391585714,8.101682264769905e-06,0.8274181757660181,0.24039141162846625
IND004821,18.0,M,African,American/Indigenous,,False,False,0.784533543207777,2.0496104601134844e-05,0.13104635074807292,1.8357203075739974e-08,0.08439959158234593,-1.2691123453817796
IND004822,37.9,F,East Asian,East Asian,,False,True,0.0023981819785809833,0.03355127077513132,0.7260849937058194,0.19662486914949617,0.04134068439097224,-0.20243485702905606
IND004823,63.4,M,American/Indigenous,American/Indigenous,,False,True,0.05154705999352714,0.05989871877179173,0.23765710564234632,0.0031992243699706996,0.6476978912223642,-1.4362955093383776
IND004824,29.2,F,American/Indigenous,American/Indigenous,,False,True,0.0017149168881245961,0.02160092922002637,0.03463058948197466,0.00752881985006754,0.9345247445598068,0.8852867469422802
IND004825,68.0,F,East Asian,East Asian,South Asian,True,True,0.1110616728431827,0.19919478263154006,0.31223119441871655,0.3069471381237318,0.07056521198282881,-1.2934330964702194
IND004826,35.7,F,European,American/Indigenous,,False,False,3.0140429280010562e-05,0.6656873087985615,9.394540934565402e-07,0.045220364850259424,0.28906124646780557,1.5288180910901126
IND004827,34.0,F,American/Indigenous,American/Indigenous,,False,True,0.02678518309861085,0.0006712136790999268,2.6892031068871235e-06,0.05341702948128674,0.9191238845378956,-0.8524276033619061
IND004828,52.4,F,African,African,,False,True,0.6931765013990202,0.011609583361580732,0.011186002222120782,0.1779729890079717,0.10605492400930663,-1.3334132129747547
IND004829,39.4,F,American/Indigenous,American/Indigenous,East Asian,True,True,0.03624405182408266,8.502711263203722e-06,0.30556150301718016,0.20774143322478536,0.45044450922268847,-0.1303304646510165
IND004830,23.5,F,African,African,,False,True,0.7617955385099572,0.044381217331619385,0.18545777472938776,0.007226450458011047,0.0011390189710246738,-0.7201143010334591
IND004831,39.5,M,American/Indigenous,European,,False,False,2.311842459103179e-15,0.08838507351645773,0.0067505224062115515,0.004745750099408525,0.9001186539779199,0.8440548614247766
IND004832,20.8,M,East Asian,East Asian,,False,True,0.06996015529639094,0.04449280187819084,0.796837454046503,0.0003030438428073786,0.08840654493610778,-0.4635347680019656
IND004833,67.3,M,East Asian,East Asian,,False,True,0.0008204723474696999,0.1242202918050214,0.7042886459387964,0.09476433656048981,0.07590625334822265,-0.734420523799387
IND004834,59.6,M,African,African,South Asian,True,True,0.521575839103703,0.017000793115857296,0.003655716433021693,0.26481488556092136,0.19295276578649667,1.5695641959455777
IND004835,61.1,F,African,South Asian,,False,False,0.7614110500602086,0.07229121015437355,0.04262891415164344,0.12188621088693445,0.0017826147468397223,0.18068716554430286
IND004836,39.6,M,African,African,,False,True,0.809449325123985,0.009454448748554722,0.012945636680539207,0.16357460768439439,0.004575981762526542,1.0092533555142287
IND004837,77.7,M,South Asian,South Asian,,False,True,0.00012571661796498086,0.0015365627202047383,0.00017243532975101753,0.943135213238987,0.05503007209309216,-0.5413788699564096
IND004838,54.9,M,African,South Asian,East Asian,True,False,0.5162854067400886,0.00015845892125974286,0.26054838511919143,0.2133777091019786,0.009630040117481488,-0.34136698058538595
IND004839,39.7,F,American/Indigenous,American/Indigenous,,False,True,0.016064203742952927,0.10470191780331935,0.22426795818793765,0.011652103648547464,0.6433138166172426,-2.3392914675340717
IND004840,62.8,M,South Asian,South Asian,European,True,True,0.1031944757648588,0.33407675093782024,0.0005087159703601664,0.4672621212924319,0.09495793603452893,-0.5350113970780865
IND004841,30.2,M,American/Indigenous,American/Indigenous,,False,True,0.21835551680280776,0.03275314243545758,0.007358164410460784,0.12685318960532108,0.6146799867459527,-1.048187472275306
IND004842,51.4,M,East Asian,East Asian,,False,True,0.023341737894518967,0.0733386355209288,0.6556112777593027,0.1736794143629258,0.07402893446232382,-0.16822858675833732
IND004843,77.2,M,South Asian,South Asian,,False,True,0.12782087108418663,0.01677264970578875,0.0059705765222950345,0.8243712412070564,0.025064661480673205,0.1383427722286716
IND004844,82.6,M,European,African,,False,False,0.4361554298103389,0.5096034676910705,0.05194466710386605,0.0011409658070718758,0.001155469587652645,0.412762489326442
IND004845,19.2,M,African,African,,False,True,0.8579249979630658,0.0033396112119588968,0.008303482036956253,0.10697824459496538,0.023453664193053725,-0.7684748878970509
IND004846,54.3,F,African,American/Indigenous,European,True,False,0.501076578937898,0.2669462019151865,0.09084919930489206,0.12537823496664355,0.015749784875379723,0.9916078349988718
IND004847,80.6,M,South Asian,South Asian,American/Indigenous,True,True,0.0016534824764251304,0.05179303018194265,0.058762319754259884,0.4803448746276334,0.40744629295973894,0.7777143595200238
IND004848,74.2,M,European,European,East Asian,True,True,0.004928340506803353,0.3704445780120316,0.36844739368336477,0.1301067193427976,0.12607296845500254,1.3910306187141197
IND004849,75.1,F,South Asian,South Asian,,False,True,0.007374588758535936,0.1549856154684488,0.059788765025351714,0.7402491141098412,0.037601916637822384,0.1731686427663982
IND004850,40.7,F,South Asian,South Asian,,False,True,0.03064645613061634,0.049886160775227985,0.19521108031353185,0.5288358492337474,0.19542045354687645,0.9930501226132618
IND004851,28.1,M,African,African,,False,True,0.6153605936255084,0.02432144965210598,0.12818260660423056,0.15010787434345818,0.08202747577469698,0.4948516694261721
IND004852,54.0,F,African,European,,False,False,0.6247367470721197,0.29929210461880656,0.018008030381618294,0.04220014135851444,0.015762976568941,1.0875832908927279
IND004853,42.1,F,South Asian,South Asian,,False,True,0.43871248893422576,8.195811478896889e-05,0.02019366180823672,0.4795993193665463,0.06141257177620225,0.3406107601556175
IND004854,20.1,M,American/Indigenous,American/Indigenous,,False,True,0.007899685592491237,0.08592920730968141,0.0023677640102711594,0.037683130208648115,0.8661202128789081,0.5105798978878432
IND004855,41.5,F,East Asian,African,American/Indigenous,True,False,0.104124321411136,0.12181593250196318,0.4004908733994554,0.10882698783508733,0.264741884852358,-0.7715203209808302
IND004856,82.8,M,American/Indigenous,American/Indigenous,,False,True,0.13951435180273278,0.002631638231640747,0.006789843404664022,0.020756014199590767,0.8303081523613716,1.381662098999479
IND004857,18.7,M,European,East Asian,,False,False,0.00010280625279009062,0.5844839552904662,0.35973757159600606,0.04383799546369116,0.011837671397046454,0.14184090719952563
IND004858,82.8,F,American/Indigenous,American/Indigenous,,False,True,0.01627202537218426,0.23593562586437594,0.13432476520914724,0.25949503430186605,0.35397254925242655,1.4521135168344532
